"Media origin";Date;Afghanistan;Argentina;Australia;Austria;Bahrain;Belgium;Brazil;Canada;Chile;China;Colombia;"Czech Republic";Denmark;Ecuador;Egypt;Finland;France;Georgia;Germany;"Hong Kong";Hungary;India;Indonesia;Iran;Iraq;Israel;Italy;Japan;Jordan;Malaysia;Mexico;Morocco;Netherlands;Norway;Oman;Pakistan;Peru;Philippines;Poland;Qatar;Russia;"Saudi Arabia";"South Korea";Spain;Sweden;Syria;Taiwan;Thailand;Turkey;Ukraine;"United Arab Emirates";"United Kingdom";"United States";Uruguay;Venezuela;Vietnam;Yemen
Total;2025-08-29;0.0;-0.4;0.5;0.8;1.2;1.1;3.7;0.8;0.5;1.6;-0.5;-0.3;1.3;0.9;-0.4;0.2;0.4;0.4;0.7;1.0;-0.1;4.4;1.5;0.4;1.0;-0.4;0.4;1.6;-0.6;0.9;0.5;0.3;0.8;0.5;1.5;3.3;-0.5;2.3;-0.8;0.2;1.6;0.6;1.9;0.3;2.9;1.8;2.7;1.4;0.0;1.5;1.5;1.6;1.9;0.4;-0.4;2.2;-0.5
Total;2025-08-30;0.0;-0.5;0.5;0.8;1.2;1.1;3.5;0.9;0.4;1.7;-0.5;-0.5;1.4;0.8;-0.4;0.2;0.3;0.3;0.7;0.9;0.0;4.4;1.2;0.6;1.0;-0.4;0.3;1.7;-0.5;0.8;0.6;0.1;0.7;0.3;1.6;3.3;-0.5;1.7;-0.8;0.3;1.6;0.6;1.7;0.2;2.9;1.7;2.3;1.2;0.0;1.5;1.6;1.7;2.0;0.3;-0.4;2.1;-0.5
Total;2025-08-31;0.0;-0.5;0.5;0.8;1.2;1.2;3.3;0.9;0.4;1.6;-0.5;-0.5;1.4;0.8;-0.4;0.2;0.3;0.3;0.7;0.9;0.1;4.3;1.1;0.6;0.9;-0.4;0.3;1.6;-0.5;0.7;0.6;0.1;0.6;0.3;1.6;3.3;-0.6;1.5;-0.8;0.3;1.6;0.6;1.6;0.2;2.8;1.5;1.9;1.1;0.0;1.5;1.6;1.6;1.9;0.4;-0.5;1.9;-0.5
Total;2025-09-01;-0.2;-0.5;0.5;0.8;0.9;1.2;3.1;0.9;0.3;1.5;-0.5;-0.5;1.6;0.7;-0.4;0.2;0.2;0.3;0.6;0.8;0.1;4.3;1.0;0.5;0.8;-0.4;0.3;1.6;-0.5;0.5;0.6;0.1;0.6;0.5;1.3;3.1;-0.5;1.5;-0.8;0.3;1.6;0.6;1.6;0.2;2.7;1.3;1.8;0.9;0.0;1.5;1.8;1.6;1.9;0.5;-0.5;1.8;-0.6
Total;2025-09-02;-0.3;-0.5;0.6;0.8;0.8;1.4;3.1;0.9;0.2;1.5;-0.5;-0.5;1.7;0.6;-0.4;0.2;0.2;0.3;0.6;0.9;0.1;4.2;1.0;0.4;0.7;-0.3;0.2;1.5;-0.5;0.5;0.6;0.1;0.6;0.5;1.1;3.0;-0.6;1.4;-0.8;0.2;1.5;0.4;1.5;0.1;2.6;0.9;1.7;0.9;0.0;1.4;1.7;1.5;1.8;0.5;-0.6;1.7;-0.3
Total;2025-09-03;-0.4;-0.5;0.6;0.7;0.6;1.4;2.9;0.8;0.1;1.4;-0.6;-0.5;1.7;0.5;-0.5;0.2;0.3;0.3;0.5;0.8;0.1;4.0;0.9;0.4;0.5;-0.3;0.2;1.4;-0.5;0.4;0.6;0.1;0.6;0.5;1.0;2.8;-0.6;1.3;-0.7;-0.1;1.2;0.3;1.5;0.1;2.5;0.7;1.6;0.8;-0.1;1.1;1.7;1.4;1.6;0.8;-0.6;1.5;-0.4
Total;2025-09-04;-0.5;-0.5;0.5;0.7;0.5;1.4;2.5;0.8;0.1;1.2;-0.5;-0.6;1.7;0.2;-0.6;0.0;0.2;0.2;0.4;0.6;0.0;3.5;0.6;0.3;0.2;-0.4;0.1;1.2;-0.6;0.3;0.5;0.0;0.5;0.4;1.1;2.2;-0.6;0.8;-0.6;-0.3;0.7;0.1;1.1;0.1;2.4;0.0;1.0;0.5;-0.2;0.7;1.5;1.2;1.4;0.9;-0.8;1.2;-0.4
Total;2025-09-05;-0.5;-0.6;0.5;0.7;0.1;1.4;2.3;0.8;0.0;1.2;-0.6;-0.7;1.7;0.1;-0.5;-0.2;0.1;0.2;0.3;0.6;0.0;3.4;0.5;0.4;0.2;-0.4;0.0;1.1;-0.6;0.3;0.5;-0.2;0.5;0.4;0.9;2.1;-0.6;0.5;-0.6;-0.3;0.6;0.1;0.9;0.1;2.3;-0.1;0.9;0.4;-0.2;0.6;1.5;1.1;1.4;0.7;-0.8;1.0;-0.3
Total;2025-09-06;-0.5;-0.7;0.5;0.6;0.1;1.3;2.2;0.7;-0.2;1.1;-0.6;-0.8;1.6;0.1;-0.5;-0.3;0.2;0.3;0.3;0.7;-0.2;3.4;0.5;0.4;0.2;-0.4;0.0;1.1;-0.6;0.3;0.5;-0.2;0.5;0.3;0.7;2.0;-0.6;0.4;-0.7;-0.4;0.6;0.1;0.8;0.0;2.2;-0.2;0.7;0.4;-0.2;0.6;1.6;1.1;1.4;0.7;-0.9;0.9;-0.2
Total;2025-09-07;-0.5;-0.7;0.6;0.7;0.1;1.3;2.1;0.7;-0.2;1.1;-0.6;-0.8;1.6;0.0;-0.5;-0.2;0.2;0.3;0.3;0.6;-0.2;3.4;0.5;0.4;0.2;-0.5;0.0;1.0;-0.6;0.3;0.5;-0.3;0.5;0.4;0.6;2.0;-0.7;0.3;-0.7;-0.4;0.6;0.1;0.8;0.0;2.2;-0.2;0.6;0.4;-0.2;0.5;1.6;1.1;1.4;0.7;-0.9;0.8;-0.2
Total;2025-09-08;-0.5;-0.8;0.5;0.7;0.1;1.3;2.0;0.7;-0.4;1.1;-0.5;-0.8;1.5;-0.1;-0.5;-0.3;0.2;0.4;0.3;0.6;-0.1;3.4;0.4;0.4;0.2;-0.4;0.0;1.0;-0.6;0.3;0.5;-0.3;0.4;0.5;0.6;2.0;-0.8;0.3;-0.7;-0.4;0.7;0.0;0.7;0.2;2.2;-0.3;0.5;0.4;-0.2;0.6;1.6;1.1;1.3;0.6;-0.9;0.8;-0.2
Total;2025-09-09;-0.5;-0.8;0.5;0.6;0.0;1.3;1.9;0.7;-0.5;0.9;-0.6;-0.8;1.5;-0.2;-0.6;-0.3;0.2;0.4;0.2;0.5;0.1;3.4;0.5;0.4;0.2;-0.4;0.0;0.9;-0.3;0.3;0.5;-0.2;0.5;0.5;0.5;1.9;-0.8;0.3;-0.7;-0.4;0.7;0.0;0.5;0.2;1.7;-0.4;0.4;0.4;-0.2;0.7;1.6;1.1;1.3;0.6;-0.9;0.8;-0.4
Total;2025-09-10;-0.5;-0.8;0.4;0.6;-0.1;1.3;1.8;0.7;-0.4;0.9;-0.6;-0.7;1.5;-0.2;-0.6;-0.3;0.3;0.4;0.3;0.5;0.2;3.5;0.5;0.4;0.1;-0.3;0.1;0.9;0.0;0.2;0.5;-0.4;0.5;0.5;0.4;1.9;-0.9;0.3;-0.7;-0.4;0.8;0.0;0.5;0.2;1.7;-0.4;0.3;0.4;-0.2;0.8;1.5;1.1;1.3;0.6;-0.9;0.7;-0.5
Total;2025-09-11;-0.4;-0.8;0.4;0.6;0.0;1.3;1.7;0.7;-0.4;0.9;-0.5;-0.7;1.4;-0.3;-0.6;-0.3;0.3;0.3;0.3;0.5;0.2;3.5;0.5;0.3;0.3;-0.3;0.0;0.8;0.0;0.2;0.5;-0.2;0.5;0.5;0.4;1.9;-0.8;0.4;-0.7;-0.4;0.8;0.0;0.5;0.2;1.7;-0.4;0.3;0.5;-0.2;0.8;1.4;1.0;1.2;0.6;-0.9;0.7;-0.5
Total;2025-09-12;-0.4;-0.8;0.4;0.6;0.0;1.2;1.6;0.6;-0.4;0.9;-0.5;-0.7;1.5;-0.4;-0.5;-0.4;0.3;0.2;0.2;0.5;0.3;3.5;0.5;0.3;0.3;-0.3;0.0;0.8;0.0;0.2;0.5;-0.2;0.5;0.4;0.4;1.9;-0.8;0.3;-0.8;-0.5;0.9;0.0;0.5;0.2;1.7;-0.4;0.3;0.5;-0.2;0.9;1.2;1.0;1.2;0.5;-0.9;0.7;-0.5
Total;2025-09-13;-0.4;-0.8;0.4;0.6;0.3;1.3;1.6;0.7;-0.2;0.9;-0.5;-0.7;1.5;-0.4;-0.6;-0.4;0.4;0.2;0.3;0.5;0.7;3.6;0.5;0.4;0.3;-0.3;0.0;0.8;-0.1;0.2;0.6;-0.2;0.5;0.4;0.5;1.9;-0.7;0.2;-0.6;-0.4;1.1;0.0;0.4;0.3;1.7;-0.4;0.2;0.6;0.1;1.1;1.3;1.1;1.2;0.5;-1.0;0.6;-0.6
Total;2025-09-14;-0.4;-0.9;0.4;0.6;0.5;1.3;1.5;0.7;-0.1;1.0;-0.5;-0.7;1.6;-0.3;-0.6;-0.4;0.4;0.3;0.3;0.5;0.9;3.6;0.5;0.5;0.3;-0.3;0.1;0.8;0.0;0.2;0.6;-0.1;0.5;0.4;0.5;1.9;-0.7;0.2;-0.5;-0.4;1.2;0.0;0.4;0.3;1.7;-0.3;0.2;0.6;0.2;1.3;1.3;1.1;1.2;0.4;-0.9;0.7;-0.5
Total;2025-09-15;-0.3;-0.8;0.3;0.6;0.5;1.2;1.5;0.7;0.0;1.1;-0.5;-0.6;1.6;-0.4;-0.6;-0.3;0.5;0.4;0.3;0.6;1.0;3.7;0.5;0.5;0.3;-0.3;0.1;0.8;0.0;0.2;0.6;-0.1;0.5;0.5;0.5;1.9;-0.7;0.1;-0.5;-0.5;1.3;-0.1;0.5;0.5;1.7;-0.3;0.2;0.5;0.2;1.4;1.2;1.1;1.3;0.5;-1.0;0.7;-0.6
Total;2025-09-16;-0.2;-0.9;0.3;0.7;0.5;1.3;1.5;0.7;-0.1;1.1;-0.5;-0.6;1.6;-0.5;-0.6;-0.2;0.6;0.5;0.3;0.6;1.2;3.7;0.6;0.5;0.3;-0.2;0.1;0.8;-0.1;0.1;0.6;0.0;0.5;0.6;0.5;1.9;-0.7;0.1;-0.4;-0.4;1.4;0.0;0.6;0.8;1.8;-0.2;0.2;0.6;0.2;1.7;1.3;1.2;1.4;0.5;-1.0;0.7;-0.6
Total;2025-09-17;-0.2;-0.8;0.4;0.8;0.5;1.4;1.5;0.8;-0.1;1.2;-0.4;-0.4;1.6;-0.5;-0.6;-0.1;0.6;0.4;0.3;0.5;1.5;3.7;0.5;0.4;0.4;-0.1;0.2;0.8;-0.1;0.1;0.6;0.1;0.7;0.9;0.6;1.9;-0.7;0.3;-0.3;-0.4;1.5;0.1;0.5;0.9;1.7;-0.2;0.1;0.6;0.2;1.8;1.3;1.2;1.4;0.5;-1.0;0.8;-0.5
Total;2025-09-18;-0.1;-0.8;0.4;0.9;0.4;1.4;1.5;0.8;0.0;1.2;-0.4;-0.4;1.6;-0.5;-0.5;-0.1;0.6;0.6;0.4;0.6;1.6;3.6;0.6;0.5;0.4;0.0;0.3;0.8;0.0;0.1;0.6;0.2;0.7;0.9;0.6;1.9;-0.7;0.2;-0.2;-0.3;1.6;0.1;0.5;1.0;1.8;-0.2;0.1;0.7;0.2;1.9;1.4;1.2;1.3;0.5;-0.9;0.8;-0.5
Total;2025-09-19;-0.2;-0.8;0.3;0.9;0.4;1.5;1.6;0.8;0.0;1.2;-0.4;-0.5;1.6;-0.5;-0.5;-0.1;0.7;0.6;0.3;0.7;1.9;3.7;0.7;0.6;0.5;0.1;0.3;0.8;-0.1;0.1;0.6;0.2;0.8;1.0;0.7;1.9;-0.7;0.3;-0.1;-0.2;1.7;0.2;0.6;1.1;1.8;-0.2;0.1;0.7;0.2;2.2;1.5;1.2;1.3;0.5;-0.9;0.9;-0.4
Total;2025-09-20;-0.1;-0.8;0.3;0.3;0.6;1.3;1.5;0.8;0.0;1.2;-0.4;-0.6;0.9;-0.5;-0.6;-0.2;0.5;0.5;0.2;0.6;1.9;3.6;0.7;0.6;0.5;0.0;0.1;0.8;-0.1;0.1;0.6;0.2;0.4;0.9;0.7;1.9;-0.7;0.4;-0.1;-0.2;1.7;0.2;0.7;1.1;1.0;-0.2;0.1;0.7;0.2;2.2;1.5;1.1;1.2;0.6;-0.8;0.8;-0.4
Total;2025-09-21;-0.2;-0.8;0.3;0.2;0.6;1.3;1.5;0.7;-0.1;1.1;-0.4;-0.6;0.6;-0.5;-0.5;-0.3;0.4;0.3;0.1;0.6;2.1;3.6;0.6;0.6;0.5;0.1;0.0;0.8;-0.1;0.1;0.6;0.3;0.3;0.9;0.7;1.9;-0.7;0.3;-0.1;-0.2;1.7;0.2;0.7;1.0;0.6;-0.3;0.0;0.8;0.2;2.3;1.5;1.1;1.2;0.6;-0.9;0.8;-0.4
Total;2025-09-22;-0.3;-0.7;0.3;0.0;0.6;1.2;1.5;0.7;0.0;1.1;-0.4;-0.6;0.5;-0.5;-0.5;-0.3;0.3;0.3;0.1;0.5;2.1;3.6;0.6;0.6;0.4;0.1;0.0;0.8;-0.1;0.1;0.6;0.3;0.2;0.9;0.7;1.9;-0.7;0.3;-0.1;-0.2;1.7;0.2;0.7;1.0;0.5;-0.2;-0.1;0.8;0.3;2.3;1.5;1.0;1.1;0.8;-0.9;0.8;-0.4
Total;2025-09-23;-0.3;-0.5;0.2;-0.3;0.6;0.8;1.5;0.6;-0.1;1.1;-0.4;-0.6;0.2;-0.5;-0.6;-0.6;0.1;0.3;0.0;0.4;2.1;3.5;0.8;0.7;0.4;0.0;-0.2;0.8;-0.1;0.1;0.5;0.2;-0.1;0.6;0.4;1.8;-0.7;0.3;-0.2;-0.1;1.6;0.1;0.7;0.8;0.1;-0.2;-0.1;0.6;0.3;2.2;1.4;0.9;1.0;0.9;-0.8;0.7;-0.4
Total;2025-09-24;-0.3;-0.5;0.1;-0.4;0.5;0.5;1.4;0.6;-0.2;1.0;-0.4;-0.5;0.1;-0.6;-0.6;-0.8;0.1;0.3;-0.1;0.3;2.3;3.2;0.7;0.6;0.4;0.0;-0.2;0.7;-0.2;0.1;0.5;0.2;-0.2;0.5;0.2;1.6;-0.8;0.1;-0.1;-0.2;1.4;0.0;0.6;0.8;-0.1;-0.3;-0.2;0.5;0.3;2.0;1.2;0.9;0.9;0.8;-0.8;0.6;-0.5
Total;2025-09-25;-0.3;-0.4;0.0;-0.5;0.6;0.5;1.4;0.6;-0.3;1.0;-0.4;-0.5;0.0;-0.6;-0.6;-0.8;0.0;0.3;-0.1;0.3;2.3;3.0;0.8;0.7;0.5;0.0;-0.2;0.6;-0.1;0.1;0.5;0.2;-0.2;0.4;0.1;1.6;-0.8;0.2;-0.1;-0.2;1.3;-0.1;0.6;0.8;-0.3;-0.2;-0.2;0.5;0.3;2.0;1.1;0.8;0.9;0.8;-0.8;0.6;-0.5
Total;2025-09-26;-0.4;-0.3;-0.1;-0.5;0.6;0.5;1.2;0.5;-0.4;1.0;-0.4;-0.4;0.0;-0.6;-0.7;-0.7;-0.1;0.3;0.0;0.2;2.3;3.0;0.8;0.6;0.6;0.0;-0.3;0.6;-0.1;0.0;0.5;-0.2;-0.2;0.4;0.1;1.4;-0.9;0.2;-0.1;-0.2;1.3;-0.3;0.6;0.7;-0.2;-0.2;-0.2;0.5;0.4;2.0;0.7;0.9;0.9;0.8;-0.8;0.6;-0.4
Total;2025-09-27;-0.4;-0.3;-0.2;-0.6;0.5;0.4;1.1;0.3;-0.3;0.8;-0.4;-0.4;-0.2;-0.6;-0.6;-0.6;-0.1;0.3;-0.1;0.2;2.3;2.8;0.8;0.4;0.5;0.0;-0.3;0.4;-0.1;0.1;0.3;-0.2;-0.3;0.3;0.1;1.1;-0.9;0.3;-0.1;-0.3;1.2;-0.3;0.6;0.7;-0.3;-0.4;-0.2;0.4;0.4;1.9;0.6;0.7;0.7;0.9;-0.8;0.5;-0.4
Total;2025-09-28;-0.4;-0.3;-0.2;-0.6;0.6;0.4;1.1;0.2;-0.2;0.8;-0.5;-0.4;-0.2;-0.7;-0.7;-0.7;0.0;0.2;-0.1;0.3;2.3;2.7;0.8;0.3;0.4;0.0;-0.3;0.4;-0.1;0.1;0.2;-0.2;-0.2;0.3;0.0;1.0;-0.9;0.2;-0.2;-0.3;1.1;-0.2;0.5;0.7;-0.3;-0.4;-0.2;0.5;0.3;1.8;0.7;0.6;0.7;0.9;-0.8;0.6;-0.4
Total;2025-09-29;-0.3;-0.3;-0.2;-0.6;0.6;0.4;1.1;0.2;-0.2;0.8;-0.5;-0.4;-0.4;-0.6;-0.7;-0.7;0.0;0.5;-0.1;0.2;2.3;2.6;0.7;0.3;0.4;0.0;-0.3;0.3;-0.1;0.1;0.2;-0.2;-0.3;0.2;0.1;0.9;-0.8;0.0;-0.2;-0.4;1.0;-0.3;0.5;0.7;-0.3;-0.4;-0.2;0.6;0.3;1.7;0.3;0.6;0.6;0.9;-0.8;0.6;-0.4
Total;2025-09-30;-0.2;-0.4;-0.4;-0.6;0.6;0.3;1.0;0.2;-0.2;0.8;-0.5;-0.4;-0.5;-0.6;-0.7;-0.7;-0.1;0.6;-0.1;0.1;2.2;2.4;0.7;0.3;0.4;-0.1;-0.3;0.3;-0.2;0.1;0.2;-0.1;-0.2;0.1;0.1;1.0;-0.8;0.0;-0.2;-0.4;0.9;-0.4;0.5;0.8;-0.3;-0.4;-0.1;0.4;0.3;1.6;0.3;0.6;0.6;1.0;-0.7;0.6;-0.7
Total;2025-10-01;-0.1;-0.4;-0.4;-0.6;0.5;0.2;0.9;0.2;-0.3;0.8;-0.6;-0.4;-0.5;-0.6;-0.8;-0.7;-0.2;0.6;-0.2;0.1;2.3;2.4;0.7;0.3;0.4;-0.2;-0.4;0.3;-0.2;0.1;0.2;-0.1;-0.3;0.1;0.2;1.0;-0.9;-0.1;-0.2;-0.4;0.9;-0.4;0.5;0.7;-0.3;-0.3;-0.1;0.5;0.3;1.5;0.3;0.6;0.6;0.7;-0.8;0.6;-0.6
Total;2025-10-02;0.0;-0.5;-0.4;-0.6;0.4;0.2;0.9;0.1;-0.4;0.8;-0.7;-0.4;-0.5;-0.7;-0.8;-0.7;-0.2;0.6;-0.2;0.1;2.3;2.3;0.7;0.3;0.3;-0.2;-0.4;0.2;-0.2;0.1;0.1;-0.1;-0.3;0.2;0.2;1.0;-1.0;-0.2;-0.3;-0.4;1.0;-0.4;0.5;0.7;-0.3;-0.3;-0.1;0.5;0.3;1.6;0.3;0.6;0.6;0.5;-0.8;0.6;-0.6
Total;2025-10-03;0.1;-0.4;-0.4;-0.6;0.4;0.2;0.9;0.1;-0.5;0.8;-0.6;-0.5;-0.7;-0.6;-0.9;-0.6;-0.2;0.6;-0.2;0.0;2.3;2.3;0.6;0.2;0.2;-0.2;-0.4;0.2;-0.1;0.1;0.0;-0.1;-0.3;0.0;0.2;0.9;-1.0;-0.1;-0.4;-0.4;0.9;-0.4;0.6;0.6;-0.4;-0.1;-0.2;0.5;0.3;1.6;0.3;0.5;0.6;0.6;-0.8;0.6;-0.8
Total;2025-10-04;0.1;-0.4;-0.3;-0.6;0.3;0.1;0.9;0.1;-0.5;0.8;-0.7;-0.5;-0.8;-0.6;-0.9;-0.6;-0.2;0.4;-0.3;-0.1;2.3;2.1;0.6;0.1;0.1;-0.3;-0.4;0.1;-0.1;0.1;0.0;0.0;-0.4;0.0;0.2;0.8;-1.0;0.0;-0.4;-0.4;0.9;-0.4;0.6;0.7;-0.4;-0.1;-0.2;0.6;0.3;1.5;0.2;0.4;0.5;0.7;-0.8;0.6;-0.8
Total;2025-10-05;0.1;-0.4;-0.3;-0.6;0.5;0.2;1.0;0.1;-0.5;0.7;-0.7;-0.5;-0.8;-0.5;-1.0;-0.5;-0.2;0.4;-0.3;-0.1;2.3;2.0;0.6;0.1;0.1;-0.3;-0.3;0.1;-0.1;0.1;0.0;0.0;-0.3;-0.2;0.2;0.7;-1.0;0.0;-0.3;-0.4;0.8;-0.4;0.7;0.7;-0.4;-0.2;-0.2;0.5;0.3;1.5;0.2;0.4;0.4;0.7;-0.8;0.6;-0.8
Total;2025-10-06;0.2;-0.3;-0.3;-0.7;0.4;0.1;1.0;0.1;-0.5;0.7;-0.8;-0.5;-0.8;-0.5;-1.1;-0.3;-0.3;0.4;-0.3;-0.1;2.2;1.8;0.5;0.1;0.1;-0.4;-0.3;0.1;-0.1;0.1;0.0;0.0;-0.3;-0.3;0.2;0.6;-0.9;0.0;-0.3;-0.4;0.7;-0.3;0.7;0.5;-0.4;-0.2;-0.2;0.5;0.3;1.4;0.4;0.4;0.4;0.9;-0.8;0.5;-0.8
Total;2025-10-07;0.4;-0.2;-0.3;-0.6;0.6;0.2;1.0;0.1;-0.5;0.7;-0.8;-0.6;-0.8;-0.4;-1.1;-0.1;-0.1;0.5;-0.3;-0.1;2.0;1.8;0.5;0.2;0.3;-0.4;-0.2;0.2;-0.3;0.1;0.0;0.0;-0.2;-0.2;0.4;0.6;-0.9;0.0;-0.2;-0.3;0.6;-0.2;0.9;0.6;-0.3;-0.1;-0.1;0.5;0.4;1.2;0.5;0.4;0.4;0.9;-0.8;0.6;-0.7
Total;2025-10-08;0.4;-0.2;-0.3;-0.5;0.8;0.3;1.0;0.1;-0.6;0.6;-0.8;-0.6;-0.8;-0.4;-1.1;0.0;-0.1;0.5;-0.3;-0.2;2.0;1.7;0.5;0.2;0.3;-0.5;-0.2;0.2;-0.5;0.2;0.0;-0.1;0.0;0.1;0.4;0.6;-1.0;0.0;-0.2;-0.3;0.5;-0.2;0.9;0.7;-0.3;-0.1;-0.1;0.5;0.3;1.2;0.6;0.4;0.4;1.0;-0.8;0.6;-0.7
Total;2025-10-09;0.4;-0.2;-0.4;-0.4;0.7;0.3;1.1;0.1;-0.7;0.6;-0.7;-0.6;-0.8;-0.4;-1.1;-0.1;-0.1;0.4;-0.2;-0.3;1.9;1.6;0.4;0.2;0.2;-0.5;-0.1;0.2;-0.4;0.1;0.0;-0.4;0.0;0.1;0.5;0.5;-1.1;-0.1;-0.2;-0.3;0.5;-0.2;0.9;0.7;-0.3;-0.1;-0.2;0.3;0.2;1.2;0.6;0.4;0.5;1.1;-0.8;0.6;-0.6
Total;2025-10-10;0.5;-0.1;-0.4;-0.4;0.6;0.3;1.2;0.1;-0.7;0.7;-0.7;-0.6;-0.8;-0.4;-1.2;0.0;-0.1;0.4;-0.2;-0.2;1.9;1.5;0.4;0.2;0.2;-0.5;-0.1;0.2;-0.4;0.4;0.0;-0.3;0.0;0.1;0.5;0.6;-1.2;-0.1;-0.1;-0.3;0.5;-0.2;1.1;0.7;-0.4;-0.2;-0.1;0.3;0.2;1.1;0.6;0.4;0.5;1.1;-0.8;0.6;-0.6
Total;2025-10-11;0.5;-0.1;-0.3;-0.5;0.3;0.3;1.2;0.2;-0.7;0.7;-0.7;-0.6;-0.8;-0.4;-1.2;0.1;-0.1;0.3;-0.2;-0.2;1.4;1.4;0.4;0.1;0.1;-0.5;-0.1;0.3;-0.4;0.7;-0.1;-0.4;0.1;0.0;0.4;0.6;-1.1;-0.1;-0.2;-0.3;0.3;-0.2;1.3;0.6;-0.3;-0.2;-0.1;0.3;-0.1;1.0;0.5;0.5;0.5;1.2;-0.8;0.6;-0.6
Total;2025-10-12;0.5;-0.1;-0.3;-0.4;0.1;0.3;1.2;0.2;-0.8;0.8;-0.8;-0.5;-0.9;-0.2;-1.2;0.2;-0.2;0.2;-0.2;-0.3;1.3;1.3;0.4;0.1;0.1;-0.5;-0.2;0.4;-0.4;0.6;-0.1;-0.5;0.1;0.0;0.4;0.5;-1.2;-0.1;-0.3;-0.4;0.2;-0.2;1.5;0.5;-0.2;-0.3;-0.1;0.3;-0.2;0.8;0.4;0.5;0.6;1.1;-0.8;0.6;-0.6
Total;2025-10-13;0.4;-0.1;-0.3;-0.4;0.1;0.4;1.2;0.1;-0.8;0.8;-0.8;-0.6;-0.9;-0.2;-1.2;0.2;-0.2;0.1;-0.2;-0.2;1.1;1.2;0.3;0.0;0.1;-0.6;-0.2;0.4;-0.4;0.6;-0.1;-0.5;0.1;-0.1;0.3;0.5;-1.2;0.0;-0.3;-0.4;0.2;-0.2;1.6;0.2;-0.2;-0.3;-0.1;0.3;-0.2;0.8;0.4;0.5;0.6;1.0;-0.8;0.5;-0.6
Total;2025-10-14;0.4;-0.1;-0.2;-0.4;0.0;0.4;1.2;0.1;-0.8;0.8;-0.8;-0.6;-0.8;-0.2;-1.2;0.2;-0.2;0.1;-0.1;-0.2;1.0;1.1;0.3;0.0;0.0;-0.6;-0.2;0.4;-0.4;0.7;-0.1;-0.6;0.1;-0.2;0.4;0.4;-1.2;0.0;-0.5;-0.3;0.1;-0.2;1.6;0.0;-0.2;-0.1;-0.1;0.3;-0.2;0.6;0.3;0.4;0.6;0.9;-0.8;0.5;-0.6
Total;2025-10-15;0.3;-0.1;-0.3;-0.6;0.0;0.3;1.1;0.1;-0.7;0.8;-0.9;-0.8;-0.9;-0.3;-1.3;0.1;-0.2;0.1;-0.1;-0.1;0.7;1.1;0.3;0.0;-0.1;-0.7;-0.3;0.4;-0.4;0.7;-0.1;-0.7;0.1;-0.5;0.4;0.2;-1.1;-0.2;-0.5;-0.4;0.0;-0.3;1.7;0.1;-0.1;-0.2;-0.1;0.3;-0.2;0.5;0.1;0.4;0.6;0.9;-0.8;0.5;-0.7
Total;2025-10-16;0.2;-0.1;-0.3;-0.6;0.1;0.2;1.2;0.0;-0.6;0.8;-0.9;-0.8;-0.8;-0.3;-1.3;0.2;-0.2;-0.1;-0.1;-0.2;0.6;1.1;0.3;-0.1;-0.1;-0.9;-0.3;0.4;-0.4;0.8;-0.1;-0.8;0.1;-0.5;0.7;0.2;-1.1;-0.2;-0.7;-0.4;0.0;-0.3;1.7;0.1;0.0;-0.2;-0.1;0.3;-0.1;0.4;0.1;0.4;0.6;0.7;-0.8;0.5;-0.7
Total;2025-10-17;0.1;0.0;-0.3;-0.6;0.1;0.0;1.1;0.0;-0.6;0.8;-0.9;-0.7;-0.9;-0.3;-1.3;0.2;-0.2;-0.2;-0.2;-0.1;0.4;1.1;0.2;-0.1;-0.2;-0.9;-0.3;0.4;-0.5;0.8;-0.1;-0.7;0.1;-0.6;0.7;0.1;-1.0;-0.3;-0.7;-0.5;-0.2;-0.3;1.7;-0.1;0.0;-0.2;-0.1;0.3;-0.1;0.1;-0.1;0.4;0.6;0.9;-0.9;0.5;-0.8
Total;2025-10-18;0.1;0.0;-0.1;-0.6;0.1;0.1;1.1;0.1;-0.5;0.8;-0.9;-0.7;-0.9;-0.4;-1.3;0.2;-0.2;-0.1;-0.1;-0.1;0.3;1.0;0.2;-0.2;-0.2;-0.9;-0.3;0.4;-0.5;0.9;0.0;-0.7;0.1;-0.6;0.8;0.1;-1.0;-0.2;-0.7;-0.5;-0.3;-0.2;1.7;-0.1;-0.1;-0.2;-0.2;0.3;-0.2;0.0;0.0;0.4;0.6;0.7;-0.9;0.5;-0.8
Total;2025-10-19;0.1;0.0;0.0;-0.6;0.2;0.0;1.1;0.1;-0.4;0.8;-0.8;-0.7;-0.8;-0.3;-1.4;0.3;-0.3;0.0;-0.1;-0.1;0.1;1.0;0.2;-0.2;-0.2;-0.9;-0.3;0.4;-0.5;0.9;-0.1;-0.9;0.1;-0.6;0.8;0.0;-1.0;-0.2;-0.6;-0.6;-0.3;-0.3;1.6;0.0;-0.1;-0.1;-0.2;0.3;-0.2;-0.1;0.1;0.4;0.6;0.6;-0.9;0.5;-0.8
