Date;"United States";Canada;"United Kingdom";Austria;Germany;France;Netherlands;Italy;Spain;Belgium;Ireland;Portugal;Greece;Norway;Denmark;Sweden;Finland;Hungary;Bulgaria;Romania;Poland;Croatia;Russia;Ukraine;Georgia;Kazakhstan;Azerbaijan;Armenia;Turkey;Morocco;Algeria;Tunisia;Libya;Egypt;Israel;Jordan;Syria;Iraq;Iran;Yemen;Bahrain;Qatar;Oman;"Saudi Arabia";Mexico;Uruguay;Brazil;Chile;Colombia;Peru;Argentina;Venezuela;Ecuador;China;Japan;"Hong Kong";"South Korea";Taiwan;Thailand;Indonesia;Malaysia;Philippines;India;Pakistan;Afghanistan
2025-11-28;1.4;0.0;0.8;-0.4;0.5;0.9;0.2;0.1;0.6;0.9;-0.4;0.4;-0.1;0.2;0.4;0.7;0.8;0.7;-0.5;0.8;1.0;1.2;0.9;1.0;0.6;-0.4;-0.3;-0.5;-0.5;-0.4;-0.5;-1.1;-1.2;0.1;1.1;-0.5;-0.2;-1.2;0.2;-1.4;-0.5;0.2;-1.2;0.2;-0.1;-0.7;0.2;-0.5;1.4;1.9;0.2;3.6;0.9;-0.3;1.2;-1.3;-0.2;1.0;-0.6;-0.3;-0.8;-0.7;-0.3;0.5;0.2
2025-11-29;1.3;0.1;0.8;-0.4;0.4;0.7;0.1;0.1;0.6;0.9;-0.6;0.7;-0.1;0.1;0.4;0.5;0.7;0.7;-0.4;0.8;1.1;1.0;0.9;1.0;0.5;0.1;-0.3;-0.5;-0.6;-0.5;-0.6;-1.3;-1.2;0.0;1.2;-0.5;-0.3;-1.2;0.1;-1.4;-0.6;0.1;-1.1;0.0;-0.1;-0.7;0.3;-0.4;1.3;1.6;0.1;3.4;0.7;-0.3;1.0;-1.3;-0.4;0.9;-0.5;-0.5;-1.0;-0.5;-0.4;0.3;0.6
2025-11-30;1.5;0.1;0.9;-0.5;0.5;0.7;0.2;0.2;0.6;0.9;-0.2;0.9;0.0;0.0;0.3;0.4;0.6;0.8;-0.3;0.8;1.1;1.1;1.0;1.1;0.4;1.0;-0.2;-0.2;-0.2;-0.5;-0.7;-1.3;-1.1;-0.1;1.2;-0.6;-0.4;-1.2;0.1;-1.2;-0.6;-0.1;-1.0;-0.2;-0.1;-0.8;0.3;-0.3;1.3;1.5;0.0;3.4;0.5;-0.2;0.9;-1.2;-0.2;0.9;-0.4;-0.5;-0.8;-0.5;-0.3;0.3;0.6
2025-12-01;1.3;-0.1;0.9;-0.7;0.6;0.8;0.5;0.3;0.5;1.0;0.1;0.9;-0.1;0.3;0.7;0.3;0.9;0.8;-0.3;0.8;1.2;1.0;1.0;1.1;0.4;1.1;-0.2;-0.1;-0.1;-0.5;-0.9;-1.6;-1.0;-0.2;1.1;-0.6;-0.5;-1.2;-0.1;-1.1;-0.5;-0.1;-1.0;-0.3;-0.2;-0.8;0.3;-0.2;1.2;1.4;0.2;3.4;0.5;-0.2;0.7;-1.3;-0.2;0.7;-0.3;-0.6;-0.9;-0.4;-0.4;0.2;0.6
2025-12-02;1.3;-0.3;0.8;-0.8;0.4;0.8;0.6;0.4;0.4;1.0;1.0;0.7;-0.3;0.2;0.6;0.2;1.0;0.8;-0.2;0.7;1.1;0.8;1.0;1.1;0.3;0.9;-0.3;-0.1;-0.2;-0.6;-1.1;-1.7;-1.0;-0.3;1.1;-0.7;-0.6;-1.0;-0.2;-1.2;-0.3;-0.2;-1.1;-0.5;-0.3;-0.8;0.3;-0.2;1.3;1.2;0.2;3.5;0.6;-0.3;0.6;-1.2;-0.3;0.7;-0.3;-0.7;-0.9;-0.3;-0.4;0.2;0.7
2025-12-03;1.2;-0.2;0.8;-0.8;0.4;0.7;0.7;0.2;0.3;1.4;1.6;0.6;-0.4;0.4;0.6;0.2;1.0;0.9;-0.2;0.6;1.0;0.6;1.0;1.1;0.2;0.8;-0.3;-0.2;-0.3;-0.8;-1.2;-1.6;-0.9;-0.1;1.1;-0.7;-0.6;-1.0;-0.1;-1.0;-0.3;-0.2;-0.8;-0.5;-0.3;-0.7;0.3;-0.1;1.6;1.2;0.2;3.6;0.6;-0.3;0.6;-1.2;-0.2;0.6;0.1;-0.8;-1.1;-0.4;-0.3;0.3;0.8
2025-12-04;1.1;-0.3;0.7;-0.3;0.4;0.8;1.1;0.2;0.6;1.8;2.0;0.8;-0.6;0.5;0.5;0.2;1.0;0.9;-0.1;0.6;1.1;1.1;1.0;1.1;0.0;0.9;-0.2;-0.1;-0.4;-0.9;-1.3;-1.7;-0.9;-0.1;1.1;-0.7;-0.6;-0.9;-0.2;-0.6;-0.2;-0.1;-0.6;-0.6;-0.3;-0.8;0.1;-0.2;1.6;0.9;0.1;3.7;0.5;-0.2;0.5;-1.3;-0.3;0.4;0.3;-0.8;-1.0;-0.3;-0.1;0.4;0.8
2025-12-05;1.0;-0.3;0.6;0.1;0.4;0.6;1.4;0.1;0.8;2.0;2.5;0.8;-0.7;0.4;0.6;0.4;1.0;0.9;0.0;0.6;0.9;0.8;0.9;1.0;-0.1;0.8;-0.2;-0.1;-0.6;-1.0;-1.4;-1.9;-0.9;-0.2;1.0;-0.8;-0.7;-1.0;-0.3;-0.4;-0.2;-0.1;-0.3;-0.8;-0.4;-0.7;0.0;-0.2;1.5;0.7;-0.1;3.7;0.3;-0.3;0.3;-1.3;-0.4;0.2;0.2;-0.9;-1.2;-0.4;0.1;0.4;0.3
2025-12-06;1.0;-0.6;0.6;-0.6;0.0;0.8;0.7;-0.1;0.5;1.1;3.3;0.1;-1.3;-0.1;0.1;-0.1;0.6;0.4;-0.5;0.9;0.8;0.2;1.0;1.2;1.9;0.2;-0.2;-0.1;-0.5;-1.5;-1.9;-2.2;-1.7;-0.6;1.2;-1.1;-1.1;-1.4;-0.4;-1.5;-0.6;0.0;-0.1;-0.7;0.3;0.4;0.1;0.1;1.6;-0.1;0.9;3.3;-0.3;0.8;0.1;-1.7;-0.9;0.4;-0.5;-1.3;-1.7;1.7;1.7;0.6;0.3
2025-12-07;1.2;-0.7;0.7;-0.7;0.3;0.7;0.8;0.0;0.6;1.2;3.2;-0.1;-1.1;0.0;0.1;0.0;0.6;0.5;-0.5;0.8;0.8;0.1;1.1;1.2;1.6;0.4;-0.2;-0.1;-0.5;-1.2;-1.9;-2.3;-1.9;-0.5;1.1;-0.7;-1.1;-1.4;-0.4;-1.4;-0.7;0.2;-0.2;-0.8;0.5;0.2;0.1;0.0;1.7;0.0;0.8;3.4;-0.4;1.0;0.9;-1.5;-0.5;0.8;-0.3;-1.1;-1.5;2.0;1.5;0.6;0.1
2025-12-08;1.2;-0.8;0.8;-0.7;0.4;1.0;0.9;0.1;0.6;1.6;2.9;0.0;-1.0;0.1;0.2;0.1;0.6;0.5;-0.6;0.6;0.7;0.1;1.0;1.2;1.1;0.2;-0.3;-0.1;-0.6;-1.2;-2.0;-2.2;-1.9;-0.6;1.1;-0.5;-0.9;-1.3;-0.3;-1.4;-0.8;0.3;-0.1;-0.7;0.5;0.1;0.2;-0.1;1.7;0.2;0.8;3.4;-0.2;1.0;0.9;-1.4;-0.2;1.0;1.5;-1.0;0.0;1.5;1.3;0.6;0.0
2025-12-09;1.1;-0.8;0.8;-0.9;0.4;1.2;0.8;0.3;0.5;1.7;2.7;0.0;-1.0;0.2;0.2;0.3;0.7;0.5;-0.5;0.5;0.7;0.3;1.0;1.1;0.8;0.1;-0.2;0.0;-0.6;-1.2;-1.9;-2.0;-1.8;-0.5;1.0;-0.4;-0.8;-1.2;-0.3;-1.4;-0.9;0.2;-0.1;-0.7;0.6;-0.1;0.1;-0.2;1.6;0.4;0.6;3.3;0.0;0.8;0.9;-1.3;-0.1;1.0;2.4;-0.9;0.9;1.1;1.0;0.5;0.2
2025-12-10;1.0;-0.9;0.7;-0.6;0.4;1.1;0.9;0.3;0.6;1.6;2.7;0.0;-1.0;0.3;0.4;0.4;0.8;0.5;-0.5;0.3;0.7;0.5;1.0;1.1;0.5;0.0;-0.2;0.0;-0.7;-1.3;-1.6;-2.0;-2.0;-0.6;0.9;-0.4;-0.7;-1.2;-0.3;-1.4;-1.0;0.1;0.0;-0.8;0.5;0.1;0.0;-0.2;1.6;0.6;0.5;3.2;0.0;0.7;0.8;-1.2;0.1;0.9;3.0;-0.7;0.9;0.8;0.8;0.5;-0.1
2025-12-11;1.0;-0.9;0.7;-0.7;0.4;1.0;0.9;0.3;0.7;1.5;2.7;-0.1;-1.1;0.5;0.5;0.5;0.9;0.5;-0.6;0.2;0.5;0.3;1.0;1.1;0.3;-0.2;-0.3;0.0;-0.8;-1.3;-1.8;-2.1;-2.0;-0.7;0.9;-0.5;-0.8;-1.1;-0.1;-1.3;-0.9;0.1;-0.1;-0.8;0.4;0.2;0.1;-0.3;1.8;0.6;0.6;3.2;0.1;0.7;0.8;-1.1;0.4;1.0;3.0;-0.5;0.9;0.5;0.6;0.5;0.0
2025-12-12;0.9;-1.0;0.6;-0.3;0.4;1.0;1.0;0.2;0.6;1.9;2.5;0.0;-1.0;0.6;0.4;0.5;0.7;0.8;-0.5;0.1;0.4;0.4;1.0;1.1;0.3;-0.3;-0.3;-0.1;-0.8;-1.3;-1.9;-2.1;-1.9;-0.8;0.8;-0.7;-0.8;-1.3;0.0;-1.4;-1.0;0.0;-0.1;-0.9;0.3;0.0;0.1;-0.2;1.6;0.5;0.4;3.1;0.2;0.6;0.7;-1.0;0.3;0.9;3.5;-0.5;1.5;0.2;0.3;0.2;-0.1
2025-12-13;1.1;-1.0;0.7;0.0;0.5;1.0;0.9;0.3;0.6;2.4;2.1;-0.1;-0.9;0.6;0.5;0.5;0.6;1.1;-0.1;0.1;0.5;0.4;1.0;1.1;0.2;-0.1;-0.3;-0.2;-0.8;-1.3;-1.7;-1.9;-2.0;-0.7;0.8;-0.3;-0.4;-0.9;-0.1;-1.5;-1.2;0.0;-0.2;-0.9;0.1;-0.1;0.1;0.3;1.5;0.4;0.4;3.0;0.3;0.8;1.2;-0.8;0.5;1.0;4.5;-0.4;2.9;0.1;0.2;0.2;0.1
2025-12-14;1.4;-0.5;1.0;0.5;0.8;1.2;0.9;0.5;0.7;2.7;2.1;-0.1;-0.6;0.4;0.4;0.5;0.6;1.3;-0.1;0.1;0.6;0.7;1.1;1.1;0.2;-0.3;-0.3;-0.2;-0.8;-1.3;-1.6;-1.5;-1.9;-0.7;1.0;0.0;-0.1;-0.5;0.3;-1.3;-1.2;0.1;-0.3;-0.7;0.0;-0.3;0.1;1.2;1.4;0.6;0.5;3.0;0.6;0.7;1.4;-0.8;0.4;0.9;5.0;-0.5;3.6;-0.1;0.2;0.4;0.2
2025-12-15;1.3;-0.3;1.0;0.5;1.0;1.2;1.0;0.6;0.6;2.8;2.2;0.0;-0.5;0.6;0.7;0.6;0.7;1.3;0.0;0.1;0.7;0.6;1.0;1.0;0.2;-0.2;-0.3;-0.2;-0.8;-1.4;-1.6;-1.3;-1.9;-0.7;1.1;-0.2;-0.1;-0.7;0.5;-1.0;-1.3;0.1;-0.4;-0.7;-0.1;-0.3;0.1;1.9;1.2;0.6;0.9;2.6;1.0;0.5;1.2;-0.7;0.2;0.7;4.7;-0.5;3.2;-0.2;0.0;0.7;0.2
2025-12-16;1.2;-0.3;0.9;0.3;0.9;1.2;1.5;0.7;0.4;2.7;1.7;-0.2;-0.4;1.1;1.0;0.8;1.0;1.2;0.2;0.1;0.8;0.5;1.0;1.0;0.0;-0.2;-0.3;-0.2;-0.8;-1.4;-1.7;-1.1;-2.0;-0.7;1.1;-0.2;-0.1;-0.6;0.5;-1.0;-1.3;0.1;-0.5;-0.8;0.0;-0.3;0.0;1.8;1.3;0.6;0.8;2.8;0.9;0.3;1.0;-0.7;0.0;0.6;4.1;-0.7;2.9;1.1;0.1;1.0;0.1
2025-12-17;1.2;-0.3;0.9;0.3;0.8;0.9;1.4;0.6;0.3;2.9;1.4;0.0;-0.4;1.3;1.0;0.7;0.9;1.2;0.4;0.1;0.7;0.6;1.0;1.0;-0.1;-0.2;-0.3;-0.3;-0.9;-1.4;-1.7;-0.9;-1.7;-0.8;1.1;-0.3;-0.1;-0.4;0.5;-1.2;-1.3;-0.1;-0.6;-0.9;0.3;-0.2;0.1;1.7;1.5;0.7;0.8;3.0;1.1;0.3;0.8;-0.7;0.0;0.5;3.5;-0.7;2.6;2.0;0.1;1.0;-0.1
2025-12-18;1.1;-0.3;0.8;0.4;0.7;0.8;1.2;0.7;0.2;3.3;1.4;0.0;-0.3;1.3;0.9;0.7;0.8;1.3;0.7;0.0;0.7;0.6;0.9;1.0;-0.1;-0.3;-0.3;-0.3;-0.9;-1.5;-1.8;-1.0;-1.6;-0.7;1.0;-0.4;-0.2;0.0;0.5;-1.3;-1.4;-0.1;-0.8;-0.9;0.5;-0.1;0.1;1.5;1.5;0.7;0.8;3.1;1.0;0.3;0.5;-0.8;-0.1;0.7;3.5;-0.2;2.2;2.1;0.0;0.9;0.2
2025-12-19;1.0;-0.4;0.7;0.2;0.7;0.8;1.0;0.7;0.1;3.8;1.0;-0.1;-0.4;1.0;1.0;0.6;0.7;1.7;0.7;-0.1;0.8;0.6;0.9;1.0;0.0;-0.5;-0.4;-0.2;-0.8;-1.6;-1.9;-1.3;-1.6;-0.5;1.0;-0.5;-0.2;0.1;0.6;-1.1;-1.4;0.0;-0.6;-0.9;0.6;0.3;0.2;1.2;1.6;0.6;0.8;3.4;1.0;0.2;0.4;-0.9;-0.2;0.8;3.2;-0.4;1.7;2.2;0.0;0.8;0.1
2025-12-20;1.3;-0.3;0.9;0.1;0.6;0.7;1.0;0.7;0.1;3.9;1.2;0.2;-0.2;0.8;1.1;0.5;0.7;1.8;0.6;-0.1;0.9;0.7;0.9;1.0;-0.1;-0.4;-0.3;-0.3;-0.7;-1.6;-1.9;-1.3;-1.5;-0.4;1.1;0.1;0.4;0.5;0.7;-0.8;-1.5;0.2;-0.4;-0.7;0.6;0.7;0.4;1.2;1.8;0.8;0.9;3.6;1.1;0.2;0.4;-0.8;-0.3;0.9;3.0;-0.4;1.3;2.5;-0.1;0.7;-0.1
2025-12-21;1.4;-0.2;1.0;0.0;0.6;0.9;1.0;0.6;0.2;4.2;1.1;0.7;-0.1;0.9;1.1;0.5;0.6;1.8;0.6;0.0;0.8;0.7;0.9;1.0;0.0;-0.4;-0.3;-0.3;-0.6;-1.7;-1.9;-1.5;-1.4;-0.4;1.1;0.0;0.3;0.4;0.6;-0.6;-1.6;0.2;-0.4;-0.6;0.5;1.0;0.6;1.1;1.8;0.9;1.0;3.4;1.1;0.2;0.6;-0.7;-0.3;0.8;3.2;-0.5;1.5;2.6;-0.1;0.5;-0.1
2025-12-22;1.2;-0.2;0.9;-0.1;0.5;0.8;0.9;0.4;0.1;3.9;0.7;0.6;0.0;0.7;0.8;0.3;0.6;1.6;0.5;0.0;0.7;0.6;0.9;1.0;0.0;-0.5;-0.4;-0.5;-0.7;-1.8;-2.1;-1.4;-1.3;-0.6;1.1;-0.1;0.2;0.1;0.6;-0.6;-1.6;0.2;-0.5;-0.6;0.4;0.9;0.5;0.9;1.6;0.8;0.8;3.1;1.1;0.1;0.4;-0.7;-0.4;0.6;3.3;-0.6;1.6;2.4;-0.2;0.5;-0.1
2025-12-23;1.1;-0.2;0.9;-0.2;0.4;0.6;0.8;0.3;0.0;3.6;1.0;0.4;-0.1;0.6;0.8;0.7;0.6;1.6;0.3;-0.1;0.7;0.4;0.9;1.0;-0.2;-0.4;-0.4;-0.4;-0.8;-1.8;-2.0;-0.7;-1.7;-0.7;1.1;-0.1;0.1;0.0;0.5;-0.3;-1.4;0.2;-0.2;-0.6;0.4;0.9;0.5;0.7;1.7;1.0;0.7;3.0;1.2;0.1;0.3;-0.7;-0.3;0.6;3.2;-0.8;1.8;2.1;-0.2;0.5;0.4
2025-12-24;1.1;-0.2;0.9;-0.1;0.4;0.6;0.8;0.2;0.1;3.4;1.5;0.2;-0.1;0.7;0.9;0.6;0.6;1.5;0.2;0.0;0.6;0.2;0.8;1.0;-0.4;-0.4;-0.4;-0.4;-0.9;-1.7;-1.5;-0.7;-2.0;-0.7;1.1;-0.1;0.1;-0.1;0.4;-0.3;-1.4;0.2;-0.2;-0.7;0.5;0.9;0.4;0.5;1.5;0.8;0.6;3.0;1.1;0.0;0.2;-0.8;-0.3;0.4;3.1;-0.9;1.8;2.1;-0.4;0.4;0.5
2025-12-25;1.1;-0.1;0.9;0.0;0.4;0.7;0.7;0.2;0.3;3.2;1.6;0.4;0.1;0.8;0.9;0.5;0.5;1.4;0.1;0.1;0.8;0.1;0.8;1.1;-0.2;-0.3;-0.4;-0.5;-1.0;-1.5;-1.4;-1.0;-2.0;-0.8;1.1;0.0;0.2;-0.2;0.5;0.0;-1.4;0.2;-0.1;-0.7;0.4;0.5;0.5;0.3;1.4;1.8;0.5;3.0;1.0;0.0;0.3;-0.9;-0.1;0.4;3.6;-0.9;1.5;1.9;-0.3;0.5;0.6
2025-12-26;1.3;-0.1;1.1;0.1;0.4;0.7;0.6;0.3;0.1;2.9;1.5;0.2;0.0;0.6;0.9;0.3;0.4;1.3;0.0;0.1;0.8;0.3;0.8;1.1;-0.5;-0.1;-0.4;-0.5;-1.0;-1.5;-1.2;-1.3;-2.0;-0.8;1.0;0.1;0.4;-0.3;0.5;0.0;-1.0;0.2;0.0;-0.5;0.2;0.5;0.4;0.1;1.1;1.9;0.4;2.9;0.9;0.0;0.4;-0.9;0.1;0.5;3.7;-0.9;1.4;1.6;-0.2;0.4;0.4
2025-12-27;1.5;0.4;1.3;0.2;0.4;0.9;0.9;0.7;0.1;2.3;1.7;0.1;0.1;0.5;1.0;0.3;0.5;1.2;0.0;0.1;1.2;0.6;0.9;1.1;-0.6;0.0;-0.2;-0.4;-0.8;-1.2;-1.3;-1.5;-1.9;-0.7;1.0;-0.1;0.5;-0.4;0.6;-0.1;-0.6;0.4;0.1;-0.4;0.1;0.7;0.2;0.0;0.9;2.1;0.3;2.9;0.9;0.2;0.6;-0.9;0.3;0.4;5.1;-0.9;2.9;1.3;-0.1;0.3;0.2
2025-12-28;1.7;1.2;1.6;0.1;0.5;0.8;0.8;1.0;0.2;2.5;1.9;-0.1;0.2;0.5;0.9;0.2;0.5;1.1;0.0;0.1;1.2;0.8;1.1;1.1;-0.6;0.2;-0.2;-0.4;-0.7;-0.9;-1.3;-1.7;-1.9;-0.5;1.0;-0.2;0.6;-0.3;0.7;-0.2;-0.4;0.4;0.2;-0.4;0.0;0.7;0.2;0.0;0.8;1.8;0.3;2.9;0.8;0.6;0.7;-0.8;0.2;0.5;6.3;-0.8;3.4;0.9;0.3;0.3;-0.4
2025-12-29;1.9;1.0;1.7;-0.2;0.4;0.7;0.6;1.1;0.2;2.2;1.8;-0.3;0.2;0.8;0.7;0.1;0.8;1.0;-0.2;0.1;1.2;0.6;1.1;1.2;-0.7;0.3;-0.2;-0.3;-0.3;-1.0;-1.4;-1.6;-1.7;-0.1;1.0;0.1;0.5;0.2;0.8;-0.1;-0.5;0.6;0.1;-0.2;-0.2;0.6;0.1;-0.2;0.8;1.7;0.2;2.8;0.9;0.7;1.0;-0.4;0.3;1.0;6.1;-0.8;3.4;0.9;0.2;0.4;-0.8
2025-12-30;1.9;1.0;1.7;-0.3;0.3;0.5;0.6;0.9;0.1;1.9;1.9;-0.4;0.1;0.7;0.8;0.1;0.7;0.9;-0.3;0.0;1.2;0.5;1.1;1.1;-0.6;0.2;-0.2;-0.2;-0.1;-1.1;-1.3;-1.9;-1.6;-0.1;1.0;0.0;0.7;0.3;1.1;0.2;-0.4;0.6;0.6;0.4;-0.2;0.5;0.1;-0.2;0.7;1.9;0.1;2.8;1.0;0.7;1.3;0.1;0.2;1.3;5.7;-0.8;2.9;1.7;0.3;0.6;-0.6
2025-12-31;1.7;1.1;1.6;-0.3;0.3;0.6;0.4;0.8;0.2;1.8;1.5;-0.4;0.2;0.8;0.9;0.4;0.7;0.9;-0.3;0.1;1.1;0.9;1.1;1.1;-0.7;0.4;-0.1;-0.1;-0.1;-1.2;-1.5;-1.9;-1.5;-0.3;0.9;0.0;0.7;0.3;1.1;0.3;-0.3;0.6;0.8;0.6;-0.2;0.8;0.3;-0.1;1.1;1.7;0.2;3.0;1.2;0.7;1.6;0.3;0.2;1.4;5.5;-0.2;2.8;1.9;0.4;0.7;-0.6
2026-01-01;1.6;0.9;1.4;-0.5;0.2;0.6;0.2;0.7;0.1;1.3;1.2;-0.2;0.2;0.9;0.9;0.3;0.8;0.8;-0.5;0.2;0.9;0.8;1.1;1.1;-0.7;0.8;-0.1;0.0;-0.2;-1.3;-1.5;-1.9;-1.7;-0.3;0.9;-0.1;0.5;0.2;1.3;0.2;-0.4;0.6;0.8;0.6;-0.2;0.6;0.4;0.0;1.3;1.6;0.1;3.1;1.4;0.8;1.8;0.9;0.5;1.6;5.1;0.5;2.7;1.7;0.3;0.6;-0.7
2026-01-02;1.6;0.6;1.3;-0.6;0.2;0.4;0.1;0.4;0.0;0.9;0.7;-0.4;-0.1;0.7;0.7;0.1;0.6;0.6;-0.6;0.2;0.7;0.6;1.1;1.1;-0.6;1.0;0.0;-0.1;-0.3;-1.4;-1.5;-2.0;-1.7;-0.3;1.0;-0.2;0.5;0.5;1.4;0.5;-0.3;0.8;1.0;0.9;-0.3;0.1;0.1;0.2;1.3;1.4;0.0;3.2;1.3;0.7;1.7;0.7;0.3;1.6;4.6;0.6;2.2;1.6;0.1;0.5;-0.5
2026-01-03;1.8;0.5;1.6;-0.6;0.1;0.4;0.0;0.4;0.7;0.5;0.2;-0.3;0.0;1.0;0.7;0.1;0.5;0.6;-0.7;0.3;0.5;0.5;1.1;1.1;-0.6;0.9;0.0;0.1;-0.3;-1.4;-1.5;-1.9;-1.4;-0.4;1.0;-0.3;0.5;0.8;1.6;0.5;-0.4;0.8;1.0;1.2;0.4;1.0;0.8;1.4;2.4;1.5;1.3;3.1;1.9;1.0;1.5;0.7;0.3;1.8;4.1;0.4;1.9;1.3;0.1;0.5;-0.3
2026-01-04;1.9;0.7;1.7;-0.4;0.2;0.8;0.2;0.5;1.1;0.2;0.3;-0.4;-0.2;1.2;0.7;0.0;0.4;0.5;-0.7;0.4;0.4;0.5;1.1;1.1;0.0;0.9;-0.1;0.0;-0.4;-1.6;-1.3;-1.8;-0.9;-0.5;0.9;-0.3;0.6;0.8;1.6;0.3;-0.4;0.7;0.8;1.0;1.1;1.4;1.5;2.5;3.1;1.9;2.2;2.9;2.5;1.1;1.4;0.5;0.3;2.0;3.6;0.4;1.6;1.2;0.1;0.5;-0.3
2026-01-05;1.7;0.8;1.6;0.0;0.1;0.6;0.4;0.5;1.3;0.1;0.0;-0.3;-0.1;1.2;0.7;-0.1;0.3;0.6;-0.7;0.4;0.3;0.3;1.0;1.1;-0.1;0.8;-0.1;0.2;-0.5;-1.7;-1.4;-1.9;-0.6;-0.6;0.9;-0.4;0.5;0.7;1.5;0.4;-0.3;0.5;0.6;0.9;1.7;2.3;1.9;2.9;3.5;1.9;2.8;2.8;2.8;1.1;1.2;0.3;0.3;2.0;3.0;0.4;1.2;1.2;0.0;0.5;0.0
2026-01-06;1.7;0.8;1.6;0.0;0.2;0.6;0.3;0.5;1.5;0.1;-0.2;-0.4;-0.2;1.1;1.1;-0.1;0.3;0.5;-0.8;0.5;0.3;0.2;1.0;1.0;-0.1;0.6;-0.1;0.2;-0.5;-1.7;-1.7;-2.0;-0.4;-0.6;0.9;-0.4;0.2;0.6;1.5;0.2;-0.3;0.4;0.4;0.7;2.3;2.8;2.1;2.9;4.1;2.0;2.8;2.8;2.8;1.0;0.9;0.4;0.3;1.9;2.6;0.4;1.3;1.1;-0.1;0.5;0.5
2026-01-07;1.6;0.8;1.4;-0.2;0.2;0.7;0.1;0.6;1.6;0.1;-0.2;-0.4;-0.3;1.3;1.4;-0.1;0.3;0.4;-0.9;0.5;0.4;0.0;0.9;0.9;-0.2;0.4;-0.1;0.2;-0.6;-1.7;-2.0;-2.0;-0.4;-0.7;0.9;-0.5;0.2;0.5;1.5;0.3;-0.4;0.2;0.3;0.8;2.3;2.9;1.9;2.5;4.3;1.8;2.6;2.6;3.1;0.8;0.8;0.3;0.2;1.8;2.2;0.2;1.0;0.9;-0.1;0.3;0.7
2026-01-08;1.4;0.8;1.3;-0.4;0.1;0.5;-0.2;0.6;1.6;0.1;-0.2;-0.5;-0.3;1.4;1.6;-0.2;0.2;0.3;-0.9;0.4;0.4;-0.2;0.9;0.9;-0.3;0.2;-0.2;0.0;-0.5;-1.7;-2.1;-1.9;-0.2;-0.7;0.9;-0.6;0.2;0.5;1.4;0.2;-0.5;0.1;0.2;0.7;2.3;2.3;1.8;2.2;4.6;1.5;2.3;2.5;2.9;0.7;0.6;0.2;0.1;1.7;1.8;0.1;1.0;0.7;-0.1;0.5;0.7
2026-01-09;1.3;0.6;1.2;-0.5;0.0;0.4;-0.4;0.5;1.4;-0.1;-0.4;-0.6;-0.4;1.6;1.6;-0.2;0.2;0.1;-0.8;0.3;0.5;-0.3;0.8;0.9;-0.5;0.0;-0.2;-0.1;-0.4;-1.8;-2.3;-1.9;0.1;-0.6;0.9;-0.7;0.3;0.8;1.5;0.3;-0.6;0.3;0.5;0.6;2.3;2.1;1.7;2.0;4.3;1.5;2.1;2.4;2.5;0.6;0.4;-0.1;0.0;1.6;1.6;-0.1;0.9;0.4;-0.1;0.6;0.7
2026-01-10;1.3;0.6;1.2;-0.5;0.0;0.5;-0.5;0.4;1.4;0.0;-0.6;-0.5;-0.2;2.0;1.9;-0.2;0.2;0.2;-0.8;0.3;0.4;-0.3;0.8;0.9;-0.6;-0.1;-0.1;0.0;-0.5;-1.9;-2.4;-1.9;0.2;-0.6;1.0;-0.5;0.3;0.5;1.4;0.2;-0.7;0.3;0.6;0.5;2.2;1.9;1.6;2.0;4.2;1.5;1.9;2.3;2.3;0.5;0.5;-0.1;0.0;1.4;1.7;-0.1;0.6;0.1;0.0;0.7;0.6
2026-01-11;1.4;0.7;1.3;-0.5;0.0;0.6;-0.5;0.4;1.3;0.0;-0.6;-0.2;-0.3;2.2;1.9;0.0;0.2;0.3;-0.7;0.3;0.4;-0.2;0.8;0.9;-0.6;-0.1;-0.1;-0.2;-0.5;-1.9;-2.5;-1.7;-0.2;-0.7;0.9;-0.3;0.6;0.5;1.3;0.1;-0.3;0.2;0.8;0.3;2.1;1.7;1.6;1.8;3.8;1.3;2.1;2.2;2.0;0.5;0.5;-0.1;-0.2;1.3;1.5;-0.2;0.3;-0.1;0.0;0.8;0.7
2026-01-12;1.3;0.7;1.2;-0.5;0.0;0.5;-0.4;0.3;1.2;0.0;-0.7;-0.2;-0.3;2.2;2.0;0.2;0.2;0.2;-0.7;0.3;0.3;0.1;0.7;0.8;-0.5;-0.2;-0.2;-0.2;-0.5;-1.9;-2.5;-1.4;-0.1;-0.8;1.0;0.0;0.6;0.6;1.3;0.1;0.3;0.6;1.9;0.1;1.9;1.5;1.6;1.5;3.6;1.5;2.0;2.0;2.0;0.5;0.4;-0.1;-0.2;1.2;1.3;-0.4;0.0;-0.3;-0.1;0.8;0.7
2026-01-13;1.2;0.5;1.1;-0.5;0.0;0.5;-0.2;0.2;1.0;0.1;-0.7;-0.1;-0.4;2.2;1.9;0.3;0.2;0.2;-0.7;0.2;0.4;0.3;0.6;0.8;-0.5;-0.3;-0.1;-0.1;-0.4;-1.9;-2.6;-1.4;-0.2;-0.7;1.0;0.0;0.5;0.7;1.2;0.3;0.4;0.8;2.0;0.1;1.6;1.2;1.5;1.2;3.4;1.3;1.7;2.0;1.9;0.5;0.3;-0.4;-0.3;0.8;1.0;-0.3;0.1;-0.5;0.0;0.8;0.4
